Date,p,v,pADANIPORTS,vADANIPORTS,pASIANPAINT,vASIANPAINT,pAXISBANK,vAXISBANK,pBAJAJ-AUTO,vBAJAJ-AUTO,pBAJFINANCE,vBAJFINANCE,pBAJAJFINSV,vBAJAJFINSV,pBPCL,vBPCL,pBHARTIARTL,vBHARTIARTL,pINFRATEL,vINFRATEL,pBRITANNIA,vBRITANNIA,pCIPLA,vCIPLA,pCOALINDIA,vCOALINDIA
7/11/2014,7459.600098,187600,243.6954346,7391100,546.3430176,811989,353.1795349,5105850,,,196.8171387,112290,933.9119873,18087,121.1461182,4748502,294.0985107,4144667,202.8957062,528060,443.2667847,68694,425.2435608,1176692,264.2541504,3400029
7/14/2014,7454.149902,135200,247.7129059,3749117,566.1759644,672433,359.0021973,3296985,,,198.2423096,131500,925.1392212,18915,122.8402328,3930501,291.1178894,3878930,202.0235291,130650,441.3758545,44728,421.9761658,641001,261.0119629,2915555
7/15/2014,7526.649902,122100,257.6586304,4753216,559.4530029,574018,369.1699829,3557585,,,203.2767029,310690,922.5472412,17327,125.646965,3405069,293.2659912,2739657,208.4854736,358988,442.8390808,56560,421.1959229,834688,265.5291443,4477265
7/16/2014,7624.399902,168000,275.3454285,6760956,556.9078979,675645,381.787323,6120160,,,202.5826263,448700,944.6787109,157682,127.535408,2685150,294.7123718,4513830,209.4369049,128444,439.8676147,53042,421.4885559,823933,266.148407,3625393
7/17/2014,7640.450195,141600,279.9018555,6726603,556.7157593,356143,379.9209595,3613160,,,203.5496826,264610,940.0430908,98788,127.6001587,2899770,295.0627441,1574389,209.9919128,1088807,444.9101257,71946,426.2676086,899509,274.4541626,3299444
7/18/2014,7663.899902,134600,282.4985657,8919945,557.4841309,925055,388.0085449,6500310,,,202.0967712,288110,961.3770752,98277,125.8516312,3300750,294.7553711,2142715,209.6747589,148864,447.8140869,296974,430.4615784,1460037,273.6527405,4824302
7/21/2014,7684.200195,105400,282.3025818,4470445,570.1619263,593459,393.364624,5750940,,,201.3055115,288570,947.7193604,34768,125.5064621,2310084,295.5888062,1651602,207.0979309,497460,464.7874146,156106,427.4868164,564182,275.729187,2435981
7/22/2014,7767.850098,120100,279.0689697,3096008,579.7181396,1929744,391.9940186,5523135,,,206.4879608,137770,935.9556885,23582,125.7978821,2167161,310.447052,10635148,212.4894409,233553,479.6296692,145508,430.3640137,713693,282.3591614,4662386
7/23/2014,7795.75,122100,274.1695557,3814814,579.4780273,1050820,388.8347778,8698735,,,207.4874268,132480,926.9834595,186603,129.5753937,3630183,310.6227112,5514980,213.5598145,602425,493.1709595,142498,431.09552,794876,280.3555908,4292684
7/24/2014,7830.600098,117600,270.1520996,3952702,595.5653687,934022,388.1835022,4828895,,,211.5361938,408400,927.3323975,120590,130.1692047,3329619,310.8412781,2239619,214.5437469,147054,502.25354,401972,428.7059631,674032,280.6834717,3722152
7/25/2014,7790.450195,153900,262.6560364,5432866,612.1809692,1129698,386.0546875,4277980,,,212.2071381,737140,932.5163574,40363,127.6973038,4126239,311.0169678,3405142,213.764801,863233,506.6178589,139874,434.655426,930167,274.6727295,9210428
7/28/2014,7748.700195,116500,260.6472778,5082312,610.8362427,878389,384.3049927,5838272,,,206.0298615,173390,932.1175537,41011,124.070694,3767583,310.2713623,3730345,210.9769287,238298,505.3911438,381396,430.0714417,425731,265.4562683,4071310
7/30/2014,7791.399902,178100,258.344574,6091746,618.423645,641494,390.4776001,3945078,,,204.8499298,353730,937.6005859,51416,123.7792816,3811227,327.1019897,12242571,207.0821075,1735223,524.7358398,349376,437.1425476,1339082,267.6055603,2970292
7/31/2014,7721.299805,208900,256.2789917,7890098,603.7770386,1019233,380.708313,5899359,,,202.8926239,486320,941.3390503,31896,125.2363815,4892469,326.8833618,9021616,209.9109802,808752,541.8392334,260332,445.237793,2893807,267.8970032,5715183
8/1/2014,7602.600098,181100,255.0002747,6097901,599.7913208,508437,376.1882629,4556225,,,203.4386292,175600,947.420166,39278,124.6321793,3990264,333.1510925,9177540,215.1587219,384331,542.3583374,224138,431.5831604,919050,261.5583801,4885489
8/4/2014,7683.649902,137000,261.0986938,4251061,604.9295654,613756,379.9306946,3189855,,,203.0592041,121850,947.7692261,13756,129.6077576,4159698,330.3890991,7113444,219.1765747,448977,525.9625244,485328,429.9251099,1540481,261.886261,3099856
8/5/2014,7746.549805,128200,261.4429016,5848392,608.3392334,509925,381.9720764,4565734,,,204.2160187,214690,954.9470215,28100,127.9783859,3098121,328.5045166,3369479,225.5312805,1596611,532.5679321,111522,429.6325073,785917,263.0884399,4498302
8/6/2014,7672.049805,116400,264.0986633,6978210,615.3022461,1057573,372.4944153,3328178,,,202.3975525,80900,946.6726074,25747,125.4850693,2381511,322.2807007,5716659,222.9074097,519597,543.3491211,256746,426.7911682,1184099,262.2140808,2376739
8/7/2014,7649.25,116800,261.7871704,3496953,606.9465942,467998,370.4530945,3629281,,,202.7121582,747960,938.7471313,37557,126.2725449,3208113,320.6596069,7736918,207.3280792,1943858,541.4853516,77868,426.1543274,799428,264.4726868,2559482
8/8/2014,7568.549805,118400,257.8035889,4238796,593.5003662,732145,360.6352539,4082447,,,203.9615173,195760,925.7871704,123825,122.3007736,3726519,327.8476868,5876805,212.2888489,2333569,533.204895,128678,427.8689575,613238,259.1176758,1974951
8/11/2014,7625.950195,107000,265.5740967,4305779,589.5145874,500617,366.2246399,2245416,,,208.1629791,236140,926.0862427,74662,123.7902603,2188716,329.994812,4538240,214.0517883,1102827,545.4015503,245326,428.652771,961184,260.3926697,876052
8/12/2014,7727.049805,120600,266.901947,3262251,589.8988037,757120,371.1821289,2849902,,,210.7033081,828480,927.3822021,21948,127.5140381,5101089,324.2970581,3689023,219.7505493,2297937,543.750061,515634,435.854126,1011391,265.6383972,2424914
8/13/2014,7739.549805,154100,269.9019775,3863196,591.3874512,1091498,363.4542236,2422893,,,208.5562897,133360,919.7557983,32088,130.3097534,5902107,323.1141968,4994481,219.7095795,2856187,534.9035645,292366,431.4451294,1542958,257.2233582,3476487
8/14/2014,7791.700195,127300,267.9347229,2321776,593.3563232,644135,367.2452698,2695108,,,209.1208344,442470,937.4012451,157556,132.4034729,4394160,320.1335754,3028193,219.4225464,1656867,561.9152832,449826,439.5282898,2478440,259.7005005,3036124
8/18/2014,7874.25,126700,269.1150818,2499975,594.8450928,674655,383.6731262,5628495,,,210.6570435,121210,930.1237183,33145,139.9915009,7650864,329.8640137,2886880,220.8574982,1271382,599.2598267,285910,461.524292,3374069,264.9826965,2080416
8/19/2014,7897.5,140600,282.4429626,5479772,590.9552612,640905,386.7351379,4398164,,,210.3146362,247720,927.0333862,26712,145.5065308,13464774,330.6086731,5430892,217.0446625,2514322,605.5823364,509700,464.9535217,1982745,269.0262756,2420419
8/20/2014,7875.299805,117300,288.3446045,11384639,588.2659912,1083389,383.1871338,2593423,,,211.4575348,1050490,926.8837891,23236,143.9846191,6682872,328.3297424,4746924,214.8717499,1699046,594.541687,546584,482.3935852,2686295,267.131958,1387438
8/21/2014,7891.100098,115200,292.0331421,6936813,589.6107788,827640,387.5127563,4041960,,,215.8394775,200080,939.494751,71589,147.9570465,7654158,328.5823975,2513507,217.0856476,10947266,587.9833984,343016,482.8834534,1635039,265.3469849,2526710
8/22/2014,7913.200195,104100,292.8200073,4107903,586.0571899,662770,391.5468445,3805460,,,219.7540894,145920,962.4736938,66635,145.0641937,5970510,323.2698975,3065512,209.213974,418009,589.6583252,559302,489.2030334,2077957,260.1376648,2120692
8/25/2014,7906.299805,118500,288.5413208,2557796,580.6786499,873238,387.6099854,3188868,,,221.9473572,199350,969.7511597,50318,143.4885712,3546918,326.8119202,2948125,213.764801,1236200,576.7304688,244970,497.1391907,1211454,261.3033752,1627688
8/26/2014,7904.75,142800,293.1150818,2768112,583.9440308,780261,386.4921265,2960035,,,223.488205,128000,1015.559509,122324,143.4885712,3880134,327.2545166,2767010,208.0250549,639500,592.8904419,238488,502.0381775,1497790,259.8098145,3083141
8/27/2014,7936.049805,120000,283.5249634,3607703,593.0202026,1286406,387.6099854,2117053,,,229.096344,476480,1031.260864,162948,146.3056488,4045500,326.7232056,3408891,208.927002,613875,594.4237671,474186,502.9688721,1397996,261.2305298,2097073
8/28/2014,7954.350098,189700,278.2134399,3637436,599.5030518,2298792,386.151886,3524112,,,228.7122955,1401330,1050.052856,46525,149.8778992,10161756,327.4309998,4699654,216.1017151,365100,586.4263916,315378,503.8016968,2615834,259.4454956,2450725
9/1/2014,8027.700195,139300,281.8036194,3598155,604.8814697,744728,394.0741882,3827810,,,225.5426636,269020,1064.209106,33524,152.1555023,5207463,332.7434998,3384419,220.6115112,622721,595.7212524,124256,518.4493408,1876424,266.111969,2942078
9/2/2014,8083.049805,134900,284.1151123,2060621,599.5512085,750353,397.8166504,3827990,,,224.8115845,88180,1098.552856,608134,151.8964691,4759311,346.7340393,6514581,224.0553589,993185,593.1499023,234388,545.7851563,5384451,264.7641296,2148461
9/3/2014,8114.600098,150700,284.3609619,2780904,601.5679932,1140665,402.1423645,3913893,,,230.0680695,287190,1094.964111,39820,152.0907593,4821048,358.1555786,13409364,229.1391602,1061336,604.7330933,295162,542.0130005,2999971,274.0170288,3815885
9/4/2014,8095.950195,141300,284.5577087,5686505,607.3306274,1322883,404.7669067,3577070,,,226.204361,270260,1095.312988,31132,151.2702179,4056120,358.1555786,6595627,233.7719421,913899,591.852356,158412,541.1312256,3561169,276.1663208,4419097
9/5/2014,8086.850098,126000,285.3937378,1540290,621.4489746,1563632,404.3294678,3236260,,,225.5288086,115660,1095.113403,29293,160.3388062,3413583,355.144928,2998885,229.8360901,1105121,594.8955688,311856,546.2260742,2710206,269.7912903,2666350
9/8/2014,8173.899902,120700,294.8855591,3472358,649.2536621,2284209,408.9953613,2644489,,,238.3923798,311510,1098.602661,28328,162.9809875,5633538,357.4920654,3503447,242.8736115,2413406,599.7081299,605970,552.0557861,2158860,272.9970398,2372603
9/9/2014,8152.950195,104700,290.3609924,1903788,638.8329468,939947,407.002655,2014481,,,241.7748566,304660,1094.714722,13307,161.2579346,3162951,359.5721741,3870788,241.0286102,2514986,601.595459,385052,563.274231,1883699,277.3320313,2653533
9/10/2014,8094.100098,107100,288.6397095,3601230,628.0280762,788175,404.8641357,1554785,,,237.6844025,100840,1072.533325,17973,157.5911102,2925843,361.0331726,5052218,233.1979218,1165719,616.2219238,673542,565.6746216,1450646,272.2319946,3659862
9/11/2014,8085.700195,122800,288.6397095,1911504,630.6212158,710191,406.808197,2920679,,,240.5301208,171980,1088.882813,43512,158.6387787,3859227,359.5278015,7694393,231.148056,600986,635.0239868,452776,563.5681152,1346966,262.8334045,4488229
9/12/2014,8105.5,111400,288.6888733,2602822,645.2198486,1101264,405.3015442,2314502,,,242.6586304,118240,1076.222046,14248,159.0466766,4108335,366.5674438,4533662,231.1070557,3335827,651.9151001,228722,600.3588257,4515925,260.6112366,2692129
9/15/2014,8042,96500,287.0167542,1273200,635.2793579,1104474,400.1495972,1665845,,,238.3600006,281350,1071.536377,19602,159.0927734,3402402,364.3976746,3552706,243.6524811,1821824,689.5192871,369028,617.5050049,4011059,256.3490906,1849463
9/16/2014,7932.899902,128000,275.1151123,2068845,621.2089233,896478,387.9988098,3811175,,,237.980545,217610,1025.030273,21005,151.3289032,5190150,365.0620728,4262109,244.0624542,1662257,677.7001343,369012,607.1682739,2498982,250.9576111,3746048
9/17/2014,7975.5,123700,277.8200378,2458969,620.3925781,1158609,386.8323364,2328500,,,229.5637054,164700,1065.455322,34159,148.7558594,6140151,366.8769531,4297319,253.9430695,1685294,685.62677,130692,597.8114014,2534042,247.2419281,5056125
9/18/2014,8114.75,116900,289.770813,3210047,633.4545898,811042,393.9769897,3458236,,,236.0602722,145890,1065.654541,22601,154.1925049,3842568,368.2492065,3576129,258.9858398,2245778,667.225769,234548,607.5111694,1768643,251.2854462,2647582
9/19/2014,8121.450195,161300,280.2789917,3571431,643.0107422,1293093,396.2613525,4701389,,,248.7202454,381700,1082.303345,40235,153.0163422,2395623,367.4082947,3791515,256.3210144,2821898,648.8482666,356392,615.3983765,2601536,251.9411926,2449184
9/22/2014,8146.299805,105500,281.1150818,1729402,628.6136475,1317978,396.7960205,2407552,,,248.2343597,168770,1055.93457,52093,156.0664063,2703315,367.5857544,2342554,241.0286102,2947500,646.1117554,160510,600.5057983,2877030,249.9011993,1706520
9/23/2014,8017.549805,140800,268.623291,2629647,611.3273315,1416455,387.9501953,2235528,,,244.810257,75680,1058.875488,41238,151.5496063,2764968,359.927063,2142334,235.5758667,640677,654.1091309,110008,572.4840698,5293569,244.1819,3741412
9/24/2014,8002.399902,182200,263.8527527,5118762,614.2646484,1688958,385.908844,3007551,,,241.7377777,79470,1040.532227,15070,149.5241241,3140385,356.9607544,3410310,232.6240082,826989,656.6097412,98588,587.8666382,3224447,255.9848022,8121925
9/25/2014,7911.850098,231900,263.5085144,5305786,597.7006226,1269854,367.2938843,6647739,,,233.7096558,252510,1049.405029,37130,144.4143372,4604835,359.7052307,6276116,246.0714264,1045878,662.4368286,114254,596.145752,2631825,252.6333771,7173650
9/26/2014,7968.850098,147800,275.3610229,3311604,604.2009277,1411716,378.6670227,6000406,,,236.629425,371120,1054.738281,29758,148.872467,5136648,358.6425476,3944063,238.6506958,578797,664.300415,121966,599.5750122,2038811,253.6169281,3281595
9/29/2014,7958.899902,97300,276.8363953,4799075,602.3712769,1331626,375.2647705,3209235,,,245.5783691,58080,1085.593018,16012,148.3717194,3561696,357.0485229,2390498,244.5134888,1446284,664.7015381,216340,604.3759155,1105338,250.2654572,1695859
9/30/2014,7964.799805,141100,273.0003357,2567794,606.2713623,2073763,367.1481018,4660370,,,251.8389587,537250,1126.16748,180721,152.5860901,5497329,358.7756348,4071805,241.6846161,1247644,656.7985229,599390,614.1246948,1661328,248.6990356,4288540
10/1/2014,7945.549805,113000,270.6396484,1937730,608.34198,580366,369.3352051,3024329,,,256.3504639,634970,1122.478882,54081,151.9924164,2609967,357.005127,4556797,230.0821075,2392171,660.0305786,140890,611.6751709,1220240,251.0669098,3408001
10/7/2014,7852.399902,148200,255.6396179,5687206,605.8380737,1431462,363.1626282,3348273,,,248.3685455,489910,1111.512817,11587,151.4567261,3752799,357.1815796,5327741,236.6007996,1360231,661.2808228,133370,590.0220947,2218559,248.8447723,3866590
10/8/2014,7842.700195,135900,256.8691711,2156752,611.8088379,1066246,368.4117737,3182969,,,249.9973907,134120,1111.81189,31647,157.0791779,6493968,353.9057312,6556724,237.4207611,834600,647.1969604,91568,573.8068237,2870865,248.9540558,2646998
10/9/2014,7960.549805,123800,265.3773193,2010254,630.9248657,1160688,376.5770874,3069354,,,256.410614,436220,1109.170166,17471,156.3807373,3220095,358.553833,3115954,236.3138428,1311881,637.8312988,260132,579.7344971,1833911,250.156189,2162932
10/10/2014,7859.950195,142900,254.6560059,1876136,638.7253418,1533600,368.6062012,2560762,,,252.8014221,274960,1090.477783,18278,156.0433655,3903837,347.3531189,2893061,236.1498108,541199,628.3713379,244760,580.4203491,2277836,244.2547455,2372747
10/13/2014,7884.25,118800,256.2297974,2155274,631.4063721,1041522,376.0910339,2666892,,,248.6924896,85300,1107.026489,11458,156.3925934,4477140,346.6896667,4594051,236.6828308,193401,633.7028809,146574,564.3029785,1570550,248.2983246,2888612
10/14/2014,7864,225500,255.8855133,3429442,622.2095337,784209,386.0061035,4935617,,,252.4312439,629140,1101.693237,119623,152.795639,3599757,352.7543335,2664983,237.9947968,181481,632.2402344,176492,566.8013916,1235691,250.7754822,2210131
10/16/2014,7748.200195,213500,248.8035736,2214333,602.7563477,1335184,382.6524658,4382823,,,244.3336792,497380,1017.453674,43672,155.1116791,6797115,343.6790466,4218835,231.681015,451090,624.5967407,495862,566.9483643,1899046,253.9812164,3072011
10/17/2014,7779.700195,177600,246.2462006,3201427,616.4313354,1194425,390.3804016,4816107,,,237.4391632,229430,1007.384827,66616,155.2282867,2192244,350.5855713,4987229,232.4600067,246774,633.631958,195014,583.555603,1717922,255.4747772,1801616
10/20/2014,7879.399902,176200,254.6560059,2122596,623.6540527,1135010,406.1764221,6484171,,,239.4936371,110990,1012.469116,65095,162.2357483,10906356,355.6762695,3583382,233.6899719,907612,641.7002563,173632,592.0307007,1386961,263.2341309,2002057
10/21/2014,7927.75,163400,257.6068726,1999783,620.4279175,1320367,411.2310791,3970498,,,244.6622162,146420,1012.967529,25903,160.1292572,2973861,363.6011353,4458417,238.1997375,840266,656.3502197,219884,595.9987793,1375706,258.680542,3201012
10/22/2014,7995.899902,151100,264.5904541,2777106,620.1872559,3318551,412.5920105,2526798,,,249.7058258,74840,1008.132507,14826,160.3499603,2243637,362.5384216,2802250,243.2835388,538457,662.8377075,118750,615.6923828,2149219,257.2233582,6261947
10/27/2014,7991.700195,132800,259.5249023,893003,624.7615356,1828483,414.8763733,2876993,,,262.9997253,483390,1064.308838,32273,159.7451172,2505000,367.0543823,2704937,238.1177368,269985,679.1627808,87758,615.3983765,1316795,259.7369385,2375296
10/28/2014,8027.600098,124100,257.1150818,1208043,622.7873535,974665,412.348999,1995946,,,260.6630249,132630,1051.598145,17067,163.4000397,5049954,360.9887695,3345569,237.2977753,771250,681.9937134,142900,633.083374,1860143,259.8462524,1610475
10/29/2014,8090.450195,148300,267.4920959,2843234,622.4984131,1472338,413.6612854,1931522,,,254.0645905,965380,1066.153198,15911,164.0516815,5066862,358.6869202,2524645,237.8307953,909860,688.4812622,189000,643.6159668,2970820,261.4126587,1915279
10/30/2014,8169.200195,205700,267.3937988,2122837,620.861145,1961313,418.1813965,4258888,,,258.664032,123780,1070.140747,43144,163.4468384,4843302,360.8123169,6265077,238.5277405,417904,703.7210693,369978,637.4433594,2236206,262.2140808,2565256
10/31/2014,8322.200195,176200,280.9675598,2716153,632.7064209,1568966,427.1243286,3941516,,,259.9087524,321790,1065.056519,64349,168.7312317,4958721,353.1969604,16593407,241.4386444,1982625,722.2637329,239430,653.0708618,1185420,269.9733887,2705137
11/3/2014,8324.150391,141100,286.7216187,2314825,629.4321289,1127612,432.8109131,3817449,,,258.1689453,291500,1048.009033,13536,168.5684967,2992713,350.4081116,5633485,247.7523651,2359026,711.6004639,110236,649.6906128,796370,261.7041016,3332454
11/5/2014,8338.299805,161600,284.0167236,1797633,632.9954224,2038028,445.1561279,4713467,,,264.1425781,291450,1038.438843,96089,172.351944,7111983,340.4909363,11654991,238.9376831,3085730,732.4313965,396888,645.1836548,1178035,254.3455048,6256926
11/7/2014,8337,153400,288.0986938,1615079,622.2095337,1491347,455.9460144,6220448,,,266.8171692,603980,1036.444946,252873,176.7402649,6856866,346.0695496,8138117,228.4421844,1207547,717.2388306,384674,637.0025024,1670668,251.0304871,3604629
11/10/2014,8344.25,130700,285.9347534,5822567,624.9059448,1507972,447.6348572,4280640,,,267.5898743,229170,1036.793823,287014,178.3348083,5158086,346.4234924,3658345,235.6578522,1031229,716.5546265,213936,629.9970703,672490,254.3455048,4328207
11/11/2014,8362.650391,122000,286.7216187,1984726,625.2911987,1412600,453.6616821,3472821,,,268.1219482,127830,1057.131104,91469,178.5443115,5645640,340.8901672,4523282,238.0357666,1447414,721.6974487,268280,624.1184082,1156064,251.7954865,4602542
11/12/2014,8383.299805,125200,295.7708435,6066400,620.1872559,864869,467.7079773,5416022,,,276.4509277,166410,1049.90332,193294,178.1720886,4732839,342.9258728,3064704,238.1587524,1009582,754.6541748,675442,605.7965698,2128988,252.0140686,2513692
11/13/2014,8357.849609,127400,289.4265747,2585938,620.9576416,1113887,460.368866,5237971,,,276.302887,122780,1029.516235,118410,170.0582886,6702621,346.1139526,5051205,241.7256165,484328,753.5689697,377754,611.0383911,1824599,252.8883514,1249146
11/14/2014,8389.900391,146800,292.3774109,1540791,647.3444214,5337199,463.5766907,2753729,,,275.4838257,197650,1030.363892,18687,171.082901,7748070,343.8564758,2819971,245.1284637,773748,766.3789673,412222,596.8806152,2551434,259.591217,3269054
11/17/2014,8430.75,113900,291.2462769,1170407,666.3641357,2528265,462.6046143,2141989,,,303.3626099,588130,1046.015381,111096,169.0343781,3470235,348.1506042,2267882,246.0714264,278616,775.6738892,754234,600.897644,1168089,257.9883728,1525940
11/18/2014,8425.900391,134700,298.1315308,2537080,674.9832153,1356980,460.7577209,2773087,,,293.1550598,203620,1038.837646,738125,167.6025696,3428943,353.7283325,8170880,246.0304108,1538837,785.4876709,318822,595.5578613,1828374,256.8955383,2309766
11/19/2014,8382.299805,125400,295.2298584,3988326,657.8413696,1515771,457.0638428,2667750,,,279.9351807,399930,1045.516846,276148,167.9866943,4020732,355.7206116,6224009,246.0304108,416012,801.5767822,591780,587.0828247,1553551,252.8519287,2692674
11/20/2014,8401.900391,122800,295.3282166,1669583,665.0158691,647552,453.6130676,2510781,,,288.4075928,136070,1038.289063,250793,167.5788116,3146340,352.1785889,3233395,245.9894104,1607160,789.1207886,147370,605.9924927,2261492,252.6333771,3031965
11/21/2014,8477.349609,137000,298.0823059,3515231,666.5567627,1211218,463.6252747,4741296,,,286.4780273,155220,1070.290283,489727,168.6614075,2063790,355.5441284,3127656,245.6204071,1577808,789.7340698,207384,614.3696289,2847855,252.7426453,2195792
11/24/2014,8530.150391,140700,301.2790222,3374221,665.5455933,1103930,464.791748,3562884,,,282.2210083,160680,1061.866333,179445,167.4859314,3120969,353.6839294,2798113,245.743454,3926342,779.7078857,149238,605.6496582,1703235,253.0340881,3715247
11/25/2014,8463.099609,271900,293.8036499,2054557,666.1715088,1054109,457.5985107,3474162,,,278.1490784,252480,1072.932129,59069,165.2739563,4407873,357.3590088,6321133,245.9483948,1466167,749.8179932,283204,611.6262817,4011692,253.5804749,2205505
11/26/2014,8475.75,151900,291.9347534,1374295,678.6907959,1470743,457.1610718,3726653,,,277.7372437,110260,1113.706177,76433,164.7389526,4480848,348.2827454,4085382,245.9483948,466458,779.4719849,412732,616.2312622,2164082,254.6733551,1762676
11/27/2014,8494.200195,194300,285.5905457,2123941,679.6055908,1821915,456.2861938,7283496,,,281.8415833,119370,1136.585205,49454,167.753418,9876648,341.2440796,5204832,245.7844391,488756,793.3908081,190574,624.6573486,2119129,254.3819275,2790178
11/28/2014,8588.25,197200,285.492157,1925459,717.1635742,3400152,467.7565918,5227699,,,286.1309814,192990,1147.052979,117543,173.736969,20501187,338.4996033,5946012,246.1124573,1072236,777.5375366,231194,622.3058472,2330230,258.6440735,2812968
12/1/2014,8555.900391,152000,284.2626343,1974590,767.5778809,3291847,475.4844971,4634567,,,285.6960449,452520,1146.205566,42913,173.2948608,9674232,334.5149841,3117941,245.6614227,326485,795.8912964,178090,630.0460205,2014699,257.7698364,3707445
12/2/2014,8524.700195,137400,281.4593506,2280967,741.576355,2476843,479.2268982,4191689,,,286.4317627,165890,1146.454834,24369,165.8913727,4490583,340.3144836,3610045,233.3619537,1444049,823.6816406,399832,626.5188599,1582287,259.1905212,1793479
12/3/2014,8537.650391,153200,286.475769,1637493,760.2107544,1711464,485.1078796,3424250,,,287.3896179,501600,1240.91272,141934,165.4953766,3603570,335.0463257,7347750,236.3958435,927138,849.6553345,415778,637.0514526,4859501,260.1741028,2969992
12/4/2014,8564.400391,143500,281.5085449,1869475,762.4258423,1376036,485.9827271,2709507,,,289.7540588,311400,1257.162354,70609,169.1502991,4065432,327.5197449,5758452,242.3815918,550218,865.5085449,272872,645.918457,1897979,259.2633667,1688563
12/5/2014,8538.299805,143300,279.8855896,2638164,755.6364136,588459,484.6218567,2798293,,,296.1210632,181240,1266.134766,31628,165.3088684,2190099,325.6604614,4732780,253.9430695,1996863,847.1547241,159490,634.210144,1448690,259.7733765,1215587
12/8/2014,8438.25,163800,272.2626648,1157284,764.1592407,1413437,482.7263184,2150646,,,301.2017212,199470,1355.308838,286631,160.583252,4897974,327.3866272,4184550,254.9680634,4562211,844.7955322,103788,638.7171631,1732385,265.6383972,4844333
12/9/2014,8340.700195,146300,264.7872009,1934181,752.8917847,1457128,475.1442261,2722580,,,300.9009399,132470,1343.395752,164546,156.7648926,7753995,313.5745239,6410099,261.0357666,1452733,846.2346802,154900,627.0577393,801143,262.9791565,3800573
12/10/2014,8355.650391,136700,270.7380676,1964268,746.9692383,1267394,475.581665,3317262,,,295.7323608,84660,1314.435303,161264,155.7402649,5152836,312.8213501,5724074,270.6703491,1128952,848.1691284,82804,636.7085571,1467006,262.3233643,2148878
12/11/2014,8292.900391,133900,273.5413208,3450618,741.0465698,1437194,476.7967529,3583840,,,305.6252747,276520,1299.680908,71451,154.3901672,5098266,303.9678955,4919033,284.2817688,4909942,830.5701294,173122,629.4581909,1179422,264.9826965,2425895
12/12/2014,8224.099609,138100,272.901947,5222845,745.6690674,1232250,469.8950806,2915819,,,305.745636,84030,1286.122681,19376,155.4259796,4855962,308.0845947,4235603,279.2799683,2541278,847.3670654,218788,627.9396362,1119398,265.4562683,3222397
12/15/2014,8219.599609,137100,283.328186,2084321,738.8798218,784332,463.4308777,2929634,,,309.4057007,112910,1319.32019,33470,148.151001,6750546,309.8560486,3703028,284.4047241,2022418,843.4509277,145204,619.3174438,1055655,274.709137,2993299
12/16/2014,8067.600098,197300,270.0003357,1933499,730.7904053,910901,458.8135681,5702983,,,292.2666321,162900,1312.441528,48544,150.7352295,6213654,309.9437561,3706013,283.461792,1116148,820.048584,248326,610.793457,1512132,267.2048645,4518753
12/17/2014,8029.799805,216200,269.2626038,2231001,704.2590942,2346032,461.5839844,5852857,,,296.2090454,159530,1289.163574,42093,150.8162231,4890693,302.8608093,5967699,286.7006226,2095792,794.0748291,470106,593.2554932,2116349,267.5691223,2365837
12/18/2014,8159.299805,162100,285.1970825,3335626,717.4044189,1127699,474.3179932,3782348,,,307.665863,319140,1265.686157,45740,152.0971832,3755355,308.3063965,5293147,288.0536194,632535,822.0067139,259612,612.7039795,1579359,267.7877197,3216002
12/19/2014,8225.200195,174800,285.1478577,3204495,705.8963013,1902149,476.5537415,3189647,,,307.8648682,269480,1294.995361,40648,152.2019653,3895311,303.7904358,5491440,286.9466858,1124847,813.3015747,148156,606.4334717,1260103,273.9441528,3499013
12/22/2014,8324,139200,285.5413208,1909478,717.9821777,1029222,484.3788452,2813921,,,308.0962219,140240,1305.612671,47845,152.551178,1484358,308.837738,3359589,276.7790527,665799,843.8048096,373956,605.7475586,751698,284.399231,3682646
12/23/2014,8267,132200,283.4265442,2092865,711.9151611,669484,480.0045166,3753789,,,322.3849487,329660,1310.14856,109603,151.5146942,1738209,314.5041199,5027837,275.5081482,559387,832.3394775,152494,617.3579712,1378766,279.5177917,2507930
12/24/2014,8174.100098,221900,278.4101868,2631645,701.5145264,2337291,480.4905396,3181539,,,316.9434509,88690,1305.014526,34989,148.9304504,7661163,312.6449585,5989274,272.9662476,612832,828.2346802,63228,612.4590454,2697412,274.563446,5158783
12/26/2014,8200.700195,75500,284.4593811,1208404,700.1662598,525701,480.6364136,2133879,,,320.1453857,69830,1305.513062,16759,150.3273468,1979988,313.7075806,1261416,272.9252625,203378,816.7929688,82978,610.2055664,525600,275.6563416,1081330
12/29/2014,8246.299805,82100,288.2954102,1377996,729.5384521,865233,480.2961731,2230958,,,320.853363,157740,1321.563354,39177,150.6535187,2618529,310.9621582,1317802,265.5865479,256233,839.9358521,460196,610.2545166,686818,281.8856201,1640127
12/30/2014,8248.25,77700,310.8200378,8904689,722.2195435,732669,484.8648682,1996949,,,320.1222839,113850,1312.192261,28158,150.9678192,1928262,309.6786499,1114579,265.627594,375835,841.7287598,123560,612.6060181,481982,278.7163696,1023792
12/31/2014,8282.700195,84500,313.8200073,3559436,724.482666,648847,488.3642883,2356002,,,322.4173279,158530,1303.618774,14098,150.3971863,1663257,312.2910461,2378264,276.2461243,1115608,868.197937,573830,613.7327271,789136,279.6634827,1432057
